10697	PC13_train	11139340.s8	Finally, the cytokine interferon-gamma (IFN-gamma) induced apoptosis and KILLER/DR5 in cell lines with mutant p53, and the induction of KILLER/DR5 mRNA by IFN-gamma was delayed in cells lacking wild-type STAT1, a transcription factor implicated in IFN-gamma signaling.	22-38	interferon-gamma	Interferon Type II	C0021745	T116|T121|T129	Gene_or_gene_product	80-83	DR5	TNFRSF10B protein, human	C1527752	T116|T192	Gene_or_gene_product	103-109	mutant	Mutant	C0596988	T049	-694	Increase	Forward	TRUE	NA
10704	PC13_train	11139340.s8	Finally, the cytokine interferon-gamma (IFN-gamma) induced apoptosis and KILLER/DR5 in cell lines with mutant p53, and the induction of KILLER/DR5 mRNA by IFN-gamma was delayed in cells lacking wild-type STAT1, a transcription factor implicated in IFN-gamma signaling.	40-49	IFN-gamma	Interferon Type II	C0021745	T116|T121|T129	Gene_or_gene_product	73-79	KILLER	TNFRSF10B gene	C1336644	T028	Gene_or_gene_product	103-109	mutant	Mutant	C0596988	T049	-694	Increase	Forward	TRUE	NA
10705	PC13_train	11139340.s8	Finally, the cytokine interferon-gamma (IFN-gamma) induced apoptosis and KILLER/DR5 in cell lines with mutant p53, and the induction of KILLER/DR5 mRNA by IFN-gamma was delayed in cells lacking wild-type STAT1, a transcription factor implicated in IFN-gamma signaling.	40-49	IFN-gamma	Interferon Type II	C0021745	T116|T121|T129	Gene_or_gene_product	80-83	DR5	TNFRSF10B protein, human	C1527752	T116|T192	Gene_or_gene_product	103-109	mutant	Mutant	C0596988	T049	-694	Increase	Forward	TRUE	NA
10721	PC13_train	11139340.s9	Similarly, the induction of KILLER/DR5 mRNA by the cytokine TNF-alpha was also delayed in cell lines with mutated STAT1.	28-34	KILLER	TNFRSF10B gene	C1336644	T028	Gene_or_gene_product	60-69	TNF-alpha	Tumor Necrosis Factor-alpha	C1456820	T116|T129	Gene_or_gene_product	106-113	mutated	Mutated	C1705285	T049	-694	Increase	Backward	TRUE	NA
10723	PC13_train	11139340.s9	Similarly, the induction of KILLER/DR5 mRNA by the cytokine TNF-alpha was also delayed in cell lines with mutated STAT1.	35-38	DR5	TNFRSF10B protein, human	C1527752	T116|T192	Gene_or_gene_product	60-69	TNF-alpha	Tumor Necrosis Factor-alpha	C1456820	T116|T129	Gene_or_gene_product	106-113	mutated	Mutated	C1705285	T049	-694	Increase	Backward	TRUE	NA
10775	PC13_train	11278681.s8	Sites of Mps1p phosphorylation and Ser(36) are located within the N-terminal globular domain of Spc110p, which resides at the inner plaque of the SPB and binds the Tub4p complex.	96-103	Spc110p	SPC110 protein, S cerevisiae	C0133246	T116|T123	Gene_or_gene_product	164-169	Tub4p	gamma-tubulin small complex, spindle pole body	C2265272	T026	Complex	132-138	plaque	Plaque	C0011389	T047	-861	Binding	NA	TRUE	NA
10776	PC13_train	11278681.s8	Sites of Mps1p phosphorylation and Ser(36) are located within the N-terminal globular domain of Spc110p, which resides at the inner plaque of the SPB and binds the Tub4p complex.	96-103	Spc110p	SPC110 protein, S cerevisiae	C0133246	T116|T123	Gene_or_gene_product	164-169	Tub4p	gamma-tubulin small complex, spindle pole body	C2265272	T026	Complex	132-138	plaque	plaque	C0333463	T020	-861	Binding	NA	TRUE	NA
10834	PC13_train	11313986.s0	Regulation of the Cdc25A gene by the human papillomavirus Type 16 E7 oncogene.	18-24	Cdc25A	cdc25A Phosphatase	C0538918	T116	Gene_or_gene_product	66-68	E7	Papillomavirus Transforming Protein E7	C1335333	T116|T123	Gene_or_gene_product	37-65	human papillomavirus Type 16	human papilloma virus type 16	C2047226	T047	-734	Regulation	Backward	FALSE	NA
11163	PC13_train	11420729.s7	E2F is controlled by the retinoblastoma tumor suppressor protein Rb.	0-3	E2F	E2F transcription factors	C0146462	T116|T123	Gene_or_gene_product	65-67	Rb	Retinoblastoma Protein	C0080113	T116|T123	Gene_or_gene_product	25-39	retinoblastoma	RETINOBLASTOMA	C0035335	T191	-637	Regulation	Backward	FALSE	NA
11203	PC13_train	11441107.s0	Cooperation of Toll-like receptor 2 and 6 for cellular activation by soluble tuberculosis factor and Borrelia burgdorferi outer surface protein A lipoprotein: role of Toll-interacting protein and IL-1 receptor signaling molecules in Toll-like receptor 2 signaling.	15-35	Toll-like receptor 2	Toll-Like Receptor 2	C0754728	T116|T192	Gene_or_gene_product	40-41	6	E2F6 Transcription Factor	C0672706	T116|T123	Gene_or_gene_product	77-89	tuberculosis	TUBERCULOSIS	C0041296	T047	-660	Binding	NA	FALSE	NA
11208	PC13_train	11441107.s0	Cooperation of Toll-like receptor 2 and 6 for cellular activation by soluble tuberculosis factor and Borrelia burgdorferi outer surface protein A lipoprotein: role of Toll-interacting protein and IL-1 receptor signaling molecules in Toll-like receptor 2 signaling.	40-41	6	E2F6 Transcription Factor	C0672706	T116|T123	Gene_or_gene_product	122-157	outer surface protein A lipoprotein	OspA protein	C0134235	T129|T116|T121	Gene_or_gene_product	77-89	tuberculosis	TUBERCULOSIS	C0041296	T047	-660	Regulation	Backward	FALSE	NA
11256	PC13_train	11441107.s7	Dominant negative constructs of TLR2 or TLR6 inhibit the responses of STF and OspA-L as well as PSM in TLR2-transfected HMEC, supporting the concept of functional cooperation between TLR2 and TLR6 for all these TLR2 ligands.	183-187	TLR2	Toll-Like Receptor 2	C0754728	T116|T192	Gene_or_gene_product	192-196	TLR6	Toll-like receptor 6	C0768454	T116|T129|T192	Gene_or_gene_product	0-17	Dominant negative	Dominant Negative	C1512032	T049	-734	Binding	NA	FALSE	NA
11292	PC13_train	11441107.s7	Dominant negative constructs of TLR2 or TLR6 inhibit the responses of STF and OspA-L as well as PSM in TLR2-transfected HMEC, supporting the concept of functional cooperation between TLR2 and TLR6 for all these TLR2 ligands.	32-36	TLR2	Toll-Like Receptor 2	C0754728	T116|T192	Gene_or_gene_product	78-84	OspA-L	OspA protein	C0134235	T129|T116|T121	Gene_or_gene_product	0-17	Dominant negative	Dominant Negative	C1512032	T049	-734	Decrease	Forward	FALSE	NA
11296	PC13_train	11441107.s7	Dominant negative constructs of TLR2 or TLR6 inhibit the responses of STF and OspA-L as well as PSM in TLR2-transfected HMEC, supporting the concept of functional cooperation between TLR2 and TLR6 for all these TLR2 ligands.	32-36	TLR2	Toll-Like Receptor 2	C0754728	T116|T192	Gene_or_gene_product	96-99	PSM	phenol-soluble modulin	C0963806	T129|T116	Complex	0-17	Dominant negative	Dominant Negative	C1512032	T049	-734	Decrease	Forward	FALSE	NA
11320	PC13_train	11441107.s7	Dominant negative constructs of TLR2 or TLR6 inhibit the responses of STF and OspA-L as well as PSM in TLR2-transfected HMEC, supporting the concept of functional cooperation between TLR2 and TLR6 for all these TLR2 ligands.	40-44	TLR6	Toll-like receptor 6	C0768454	T116|T129|T192	Gene_or_gene_product	78-84	OspA-L	OspA protein	C0134235	T129|T116|T121	Gene_or_gene_product	0-17	Dominant negative	Dominant Negative	C1512032	T049	-734	Decrease	Forward	FALSE	NA
11324	PC13_train	11441107.s7	Dominant negative constructs of TLR2 or TLR6 inhibit the responses of STF and OspA-L as well as PSM in TLR2-transfected HMEC, supporting the concept of functional cooperation between TLR2 and TLR6 for all these TLR2 ligands.	40-44	TLR6	Toll-like receptor 6	C0768454	T116|T129|T192	Gene_or_gene_product	96-99	PSM	phenol-soluble modulin	C0963806	T129|T116	Complex	0-17	Dominant negative	Dominant Negative	C1512032	T049	-734	Decrease	Forward	FALSE	NA
11558	PC13_train	11454693.s0	Inhibition of promyelocytic leukemia (PML)/retinoic acid receptor-alpha and PML expression in acute promyelocytic leukemia cells by anti-PML peptide nucleic acid.	14-36	promyelocytic leukemia	Probable Transcription Factor PML	C0146495	T116|T123	Gene_or_gene_product	141-161	peptide nucleic acid	Peptide Nucleic Acids	C0600500	T114	Simple_chemical	137-140	PML	LEUKEMIA, PROMYELOCYTIC	C0023487	T191	-660	Decrease	Backward	FALSE	NA
11559	PC13_train	11454693.s0	Inhibition of promyelocytic leukemia (PML)/retinoic acid receptor-alpha and PML expression in acute promyelocytic leukemia cells by anti-PML peptide nucleic acid.	14-36	promyelocytic leukemia	Probable Transcription Factor PML	C0146495	T116|T123	Gene_or_gene_product	141-161	peptide nucleic acid	Peptide Nucleic Acids	C0600500	T114	Simple_chemical	137-140	PML	Promyelocytic leukemia	C2745900	T191	-660	Decrease	Backward	FALSE	NA
11560	PC13_train	11454693.s0	Inhibition of promyelocytic leukemia (PML)/retinoic acid receptor-alpha and PML expression in acute promyelocytic leukemia cells by anti-PML peptide nucleic acid.	14-36	promyelocytic leukemia	Probable Transcription Factor PML	C0146495	T116|T123	Gene_or_gene_product	141-161	peptide nucleic acid	Peptide Nucleic Acids	C0600500	T114	Simple_chemical	76-79	PML	LEUKEMIA, PROMYELOCYTIC	C0023487	T191	-734	Decrease	Backward	FALSE	NA
11561	PC13_train	11454693.s0	Inhibition of promyelocytic leukemia (PML)/retinoic acid receptor-alpha and PML expression in acute promyelocytic leukemia cells by anti-PML peptide nucleic acid.	14-36	promyelocytic leukemia	Probable Transcription Factor PML	C0146495	T116|T123	Gene_or_gene_product	141-161	peptide nucleic acid	Peptide Nucleic Acids	C0600500	T114	Simple_chemical	76-79	PML	Promyelocytic leukemia	C2745900	T191	-734	Decrease	Backward	FALSE	NA
11562	PC13_train	11454693.s0	Inhibition of promyelocytic leukemia (PML)/retinoic acid receptor-alpha and PML expression in acute promyelocytic leukemia cells by anti-PML peptide nucleic acid.	14-36	promyelocytic leukemia	Probable Transcription Factor PML	C0146495	T116|T123	Gene_or_gene_product	141-161	peptide nucleic acid	Peptide Nucleic Acids	C0600500	T114	Simple_chemical	94-122	acute promyelocytic leukemia	Acute promyelocytic leukaemia	C0023487	T191	-923	Decrease	Backward	TRUE	NA
11563	PC13_train	11454693.s0	Inhibition of promyelocytic leukemia (PML)/retinoic acid receptor-alpha and PML expression in acute promyelocytic leukemia cells by anti-PML peptide nucleic acid.	14-36	promyelocytic leukemia	Probable Transcription Factor PML	C0146495	T116|T123	Gene_or_gene_product	141-161	peptide nucleic acid	Peptide Nucleic Acids	C0600500	T114	Simple_chemical	14-36	promyelocytic leukemia	LEUKEMIA, PROMYELOCYTIC	C0023487	T191	-660	Decrease	Backward	FALSE	NA
11564	PC13_train	11454693.s0	Inhibition of promyelocytic leukemia (PML)/retinoic acid receptor-alpha and PML expression in acute promyelocytic leukemia cells by anti-PML peptide nucleic acid.	14-36	promyelocytic leukemia	Probable Transcription Factor PML	C0146495	T116|T123	Gene_or_gene_product	141-161	peptide nucleic acid	Peptide Nucleic Acids	C0600500	T114	Simple_chemical	14-36	promyelocytic leukemia	Promyelocytic leukemia	C2745900	T191	-660	Decrease	Backward	FALSE	NA
11593	PC13_train	11454693.s0	Inhibition of promyelocytic leukemia (PML)/retinoic acid receptor-alpha and PML expression in acute promyelocytic leukemia cells by anti-PML peptide nucleic acid.	38-41	PML	Probable Transcription Factor PML	C0146495	T116|T123	Gene_or_gene_product	141-161	peptide nucleic acid	Peptide Nucleic Acids	C0600500	T114	Simple_chemical	137-140	PML	LEUKEMIA, PROMYELOCYTIC	C0023487	T191	-660	Decrease	Backward	FALSE	NA
11594	PC13_train	11454693.s0	Inhibition of promyelocytic leukemia (PML)/retinoic acid receptor-alpha and PML expression in acute promyelocytic leukemia cells by anti-PML peptide nucleic acid.	38-41	PML	Probable Transcription Factor PML	C0146495	T116|T123	Gene_or_gene_product	141-161	peptide nucleic acid	Peptide Nucleic Acids	C0600500	T114	Simple_chemical	137-140	PML	Promyelocytic leukemia	C2745900	T191	-660	Decrease	Backward	FALSE	NA
11595	PC13_train	11454693.s0	Inhibition of promyelocytic leukemia (PML)/retinoic acid receptor-alpha and PML expression in acute promyelocytic leukemia cells by anti-PML peptide nucleic acid.	38-41	PML	Probable Transcription Factor PML	C0146495	T116|T123	Gene_or_gene_product	141-161	peptide nucleic acid	Peptide Nucleic Acids	C0600500	T114	Simple_chemical	76-79	PML	LEUKEMIA, PROMYELOCYTIC	C0023487	T191	-734	Decrease	Backward	FALSE	NA
11596	PC13_train	11454693.s0	Inhibition of promyelocytic leukemia (PML)/retinoic acid receptor-alpha and PML expression in acute promyelocytic leukemia cells by anti-PML peptide nucleic acid.	38-41	PML	Probable Transcription Factor PML	C0146495	T116|T123	Gene_or_gene_product	141-161	peptide nucleic acid	Peptide Nucleic Acids	C0600500	T114	Simple_chemical	76-79	PML	Promyelocytic leukemia	C2745900	T191	-734	Decrease	Backward	FALSE	NA
11597	PC13_train	11454693.s0	Inhibition of promyelocytic leukemia (PML)/retinoic acid receptor-alpha and PML expression in acute promyelocytic leukemia cells by anti-PML peptide nucleic acid.	38-41	PML	Probable Transcription Factor PML	C0146495	T116|T123	Gene_or_gene_product	141-161	peptide nucleic acid	Peptide Nucleic Acids	C0600500	T114	Simple_chemical	94-122	acute promyelocytic leukemia	Acute promyelocytic leukaemia	C0023487	T191	-923	Decrease	Backward	TRUE	NA
11598	PC13_train	11454693.s0	Inhibition of promyelocytic leukemia (PML)/retinoic acid receptor-alpha and PML expression in acute promyelocytic leukemia cells by anti-PML peptide nucleic acid.	38-41	PML	Probable Transcription Factor PML	C0146495	T116|T123	Gene_or_gene_product	141-161	peptide nucleic acid	Peptide Nucleic Acids	C0600500	T114	Simple_chemical	14-36	promyelocytic leukemia	LEUKEMIA, PROMYELOCYTIC	C0023487	T191	-660	Decrease	Backward	FALSE	NA
11599	PC13_train	11454693.s0	Inhibition of promyelocytic leukemia (PML)/retinoic acid receptor-alpha and PML expression in acute promyelocytic leukemia cells by anti-PML peptide nucleic acid.	38-41	PML	Probable Transcription Factor PML	C0146495	T116|T123	Gene_or_gene_product	141-161	peptide nucleic acid	Peptide Nucleic Acids	C0600500	T114	Simple_chemical	14-36	promyelocytic leukemia	Promyelocytic leukemia	C2745900	T191	-660	Decrease	Backward	FALSE	NA
11621	PC13_train	11454693.s0	Inhibition of promyelocytic leukemia (PML)/retinoic acid receptor-alpha and PML expression in acute promyelocytic leukemia cells by anti-PML peptide nucleic acid.	43-71	retinoic acid receptor-alpha	retinoic acid receptor alpha	C0140279	T192|T116	Gene_or_gene_product	141-161	peptide nucleic acid	Peptide Nucleic Acids	C0600500	T114	Simple_chemical	137-140	PML	LEUKEMIA, PROMYELOCYTIC	C0023487	T191	-660	Decrease	Backward	FALSE	NA
11622	PC13_train	11454693.s0	Inhibition of promyelocytic leukemia (PML)/retinoic acid receptor-alpha and PML expression in acute promyelocytic leukemia cells by anti-PML peptide nucleic acid.	43-71	retinoic acid receptor-alpha	retinoic acid receptor alpha	C0140279	T192|T116	Gene_or_gene_product	141-161	peptide nucleic acid	Peptide Nucleic Acids	C0600500	T114	Simple_chemical	137-140	PML	Promyelocytic leukemia	C2745900	T191	-660	Decrease	Backward	FALSE	NA
11623	PC13_train	11454693.s0	Inhibition of promyelocytic leukemia (PML)/retinoic acid receptor-alpha and PML expression in acute promyelocytic leukemia cells by anti-PML peptide nucleic acid.	43-71	retinoic acid receptor-alpha	retinoic acid receptor alpha	C0140279	T192|T116	Gene_or_gene_product	141-161	peptide nucleic acid	Peptide Nucleic Acids	C0600500	T114	Simple_chemical	76-79	PML	LEUKEMIA, PROMYELOCYTIC	C0023487	T191	-734	Decrease	Backward	FALSE	NA
11624	PC13_train	11454693.s0	Inhibition of promyelocytic leukemia (PML)/retinoic acid receptor-alpha and PML expression in acute promyelocytic leukemia cells by anti-PML peptide nucleic acid.	43-71	retinoic acid receptor-alpha	retinoic acid receptor alpha	C0140279	T192|T116	Gene_or_gene_product	141-161	peptide nucleic acid	Peptide Nucleic Acids	C0600500	T114	Simple_chemical	76-79	PML	Promyelocytic leukemia	C2745900	T191	-734	Decrease	Backward	FALSE	NA
11625	PC13_train	11454693.s0	Inhibition of promyelocytic leukemia (PML)/retinoic acid receptor-alpha and PML expression in acute promyelocytic leukemia cells by anti-PML peptide nucleic acid.	43-71	retinoic acid receptor-alpha	retinoic acid receptor alpha	C0140279	T192|T116	Gene_or_gene_product	141-161	peptide nucleic acid	Peptide Nucleic Acids	C0600500	T114	Simple_chemical	94-122	acute promyelocytic leukemia	Acute promyelocytic leukaemia	C0023487	T191	-923	Decrease	Backward	TRUE	NA
11626	PC13_train	11454693.s0	Inhibition of promyelocytic leukemia (PML)/retinoic acid receptor-alpha and PML expression in acute promyelocytic leukemia cells by anti-PML peptide nucleic acid.	43-71	retinoic acid receptor-alpha	retinoic acid receptor alpha	C0140279	T192|T116	Gene_or_gene_product	141-161	peptide nucleic acid	Peptide Nucleic Acids	C0600500	T114	Simple_chemical	14-36	promyelocytic leukemia	LEUKEMIA, PROMYELOCYTIC	C0023487	T191	-660	Decrease	Backward	FALSE	NA
11627	PC13_train	11454693.s0	Inhibition of promyelocytic leukemia (PML)/retinoic acid receptor-alpha and PML expression in acute promyelocytic leukemia cells by anti-PML peptide nucleic acid.	43-71	retinoic acid receptor-alpha	retinoic acid receptor alpha	C0140279	T192|T116	Gene_or_gene_product	141-161	peptide nucleic acid	Peptide Nucleic Acids	C0600500	T114	Simple_chemical	14-36	promyelocytic leukemia	Promyelocytic leukemia	C2745900	T191	-660	Decrease	Backward	FALSE	NA
11642	PC13_train	11454693.s0	Inhibition of promyelocytic leukemia (PML)/retinoic acid receptor-alpha and PML expression in acute promyelocytic leukemia cells by anti-PML peptide nucleic acid.	76-79	PML	Probable Transcription Factor PML	C0146495	T116|T123	Gene_or_gene_product	141-161	peptide nucleic acid	Peptide Nucleic Acids	C0600500	T114	Simple_chemical	137-140	PML	LEUKEMIA, PROMYELOCYTIC	C0023487	T191	-660	Decrease	Backward	FALSE	NA
11643	PC13_train	11454693.s0	Inhibition of promyelocytic leukemia (PML)/retinoic acid receptor-alpha and PML expression in acute promyelocytic leukemia cells by anti-PML peptide nucleic acid.	76-79	PML	Probable Transcription Factor PML	C0146495	T116|T123	Gene_or_gene_product	141-161	peptide nucleic acid	Peptide Nucleic Acids	C0600500	T114	Simple_chemical	137-140	PML	Promyelocytic leukemia	C2745900	T191	-660	Decrease	Backward	FALSE	NA
11644	PC13_train	11454693.s0	Inhibition of promyelocytic leukemia (PML)/retinoic acid receptor-alpha and PML expression in acute promyelocytic leukemia cells by anti-PML peptide nucleic acid.	76-79	PML	Probable Transcription Factor PML	C0146495	T116|T123	Gene_or_gene_product	141-161	peptide nucleic acid	Peptide Nucleic Acids	C0600500	T114	Simple_chemical	76-79	PML	LEUKEMIA, PROMYELOCYTIC	C0023487	T191	-734	Decrease	Backward	FALSE	NA
11645	PC13_train	11454693.s0	Inhibition of promyelocytic leukemia (PML)/retinoic acid receptor-alpha and PML expression in acute promyelocytic leukemia cells by anti-PML peptide nucleic acid.	76-79	PML	Probable Transcription Factor PML	C0146495	T116|T123	Gene_or_gene_product	141-161	peptide nucleic acid	Peptide Nucleic Acids	C0600500	T114	Simple_chemical	76-79	PML	Promyelocytic leukemia	C2745900	T191	-734	Decrease	Backward	FALSE	NA
11646	PC13_train	11454693.s0	Inhibition of promyelocytic leukemia (PML)/retinoic acid receptor-alpha and PML expression in acute promyelocytic leukemia cells by anti-PML peptide nucleic acid.	76-79	PML	Probable Transcription Factor PML	C0146495	T116|T123	Gene_or_gene_product	141-161	peptide nucleic acid	Peptide Nucleic Acids	C0600500	T114	Simple_chemical	94-122	acute promyelocytic leukemia	Acute promyelocytic leukaemia	C0023487	T191	-923	Decrease	Backward	TRUE	NA
11647	PC13_train	11454693.s0	Inhibition of promyelocytic leukemia (PML)/retinoic acid receptor-alpha and PML expression in acute promyelocytic leukemia cells by anti-PML peptide nucleic acid.	76-79	PML	Probable Transcription Factor PML	C0146495	T116|T123	Gene_or_gene_product	141-161	peptide nucleic acid	Peptide Nucleic Acids	C0600500	T114	Simple_chemical	14-36	promyelocytic leukemia	LEUKEMIA, PROMYELOCYTIC	C0023487	T191	-660	Decrease	Backward	FALSE	NA
11648	PC13_train	11454693.s0	Inhibition of promyelocytic leukemia (PML)/retinoic acid receptor-alpha and PML expression in acute promyelocytic leukemia cells by anti-PML peptide nucleic acid.	76-79	PML	Probable Transcription Factor PML	C0146495	T116|T123	Gene_or_gene_product	141-161	peptide nucleic acid	Peptide Nucleic Acids	C0600500	T114	Simple_chemical	14-36	promyelocytic leukemia	Promyelocytic leukemia	C2745900	T191	-660	Decrease	Backward	FALSE	NA
11738	PC13_train	11562353.s9	Analysis of Fkh1p and Fkh2p binding to promoter targets in vivo by use of mutant strains indicated that the two proteins compete for promoter-occupancy at a number of target promoters.	12-17	Fkh1p	Fkh1 protein, S cerevisiae	C1143153	T116|T123	Gene_or_gene_product	22-27	Fkh2p	Fkh2 protein, S cerevisiae	C1143200	T116|T123	Gene_or_gene_product	74-80	mutant	Mutant	C0596988	T049	-694	Binding	NA	TRUE	NA
11739	PC13_train	11562353.s9	Analysis of Fkh1p and Fkh2p binding to promoter targets in vivo by use of mutant strains indicated that the two proteins compete for promoter-occupancy at a number of target promoters.	12-17	Fkh1p	Fkh1 protein, S cerevisiae	C1143153	T116|T123	Gene_or_gene_product	22-27	Fkh2p	Fkh2 protein, S cerevisiae	C1143200	T116|T123	Gene_or_gene_product	81-88	strains	Strains	C0080194	T037	-861	Binding	NA	TRUE	NA
11759	PC13_train	11691836.s2	The eIF4E-binding proteins (4E-BPs) interdict translation initiation by binding to the translation factor eIF4E, and preventing recruitment of the translation machinery to mRNA.	28-34	4E-BPs	EIF4EBP1 protein, human	C0254260	T116|T123	Gene_or_gene_product	106-111	eIF4E	Eukaryotic Initiation Factor-4E	C0058988	T116|T123	Gene_or_gene_product	159-168	machinery	Machinery	C0337246	T037	-861	Binding	NA	FALSE	NA
11761	PC13_train	11691836.s2	The eIF4E-binding proteins (4E-BPs) interdict translation initiation by binding to the translation factor eIF4E, and preventing recruitment of the translation machinery to mRNA.	4-26	eIF4E-binding proteins	EIF4EBP1 protein, human	C0254260	T116|T123	Gene_or_gene_product	106-111	eIF4E	Eukaryotic Initiation Factor-4E	C0058988	T116|T123	Gene_or_gene_product	159-168	machinery	Machinery	C0337246	T037	-861	Binding	NA	FALSE	NA
11845	PC13_train	11726501.s5	Conversely, point mutations altering the conserved WD40 motifs of Bub3, which might be involved in the formation of a beta-propeller fold devoted to protein-protein interactions, disrupt its association with Mad2, Mad3 and Cdc20, as well as proper checkpoint response.	66-70	Bub3	BUB3 protein, human	C1448668	T116|T123	Gene_or_gene_product	208-212	Mad2	MAD2 protein, S cerevisiae	C3711585	T116|T123	Gene_or_gene_product	12-27	point mutations	Point Mutations	C0162735	T049	-1000	Binding	NA	TRUE	NA
11846	PC13_train	11726501.s5	Conversely, point mutations altering the conserved WD40 motifs of Bub3, which might be involved in the formation of a beta-propeller fold devoted to protein-protein interactions, disrupt its association with Mad2, Mad3 and Cdc20, as well as proper checkpoint response.	66-70	Bub3	BUB3 protein, human	C1448668	T116|T123	Gene_or_gene_product	214-218	Mad3	MAD3 protein, S cerevisiae	C0913599	T116	Gene_or_gene_product	12-27	point mutations	Point Mutations	C0162735	T049	-1000	Binding	NA	TRUE	NA
11847	PC13_train	11726501.s5	Conversely, point mutations altering the conserved WD40 motifs of Bub3, which might be involved in the formation of a beta-propeller fold devoted to protein-protein interactions, disrupt its association with Mad2, Mad3 and Cdc20, as well as proper checkpoint response.	66-70	Bub3	BUB3 protein, human	C1448668	T116|T123	Gene_or_gene_product	223-228	Cdc20	Cdc20 Proteins	C3658348	T116|T123	Gene_or_gene_product	12-27	point mutations	Point Mutations	C0162735	T049	-1000	Binding	NA	TRUE	NA
11853	PC13_train	11801686.s11	A dominant-negative MyD88 construct also inhibited cHSP60-induced NF-kappaB activation.	20-25	MyD88	Myeloid Differentiation Primary Response Protein Myd88	C2983365	T116	Gene_or_gene_product	66-75	NF-kappaB	NF-kappa B	C0079904	T116|T129	Complex	2-19	dominant-negative	Dominant Negative	C1512032	T049	-734	Decrease	Forward	TRUE	NA
11854	PC13_train	11801686.s11	A dominant-negative MyD88 construct also inhibited cHSP60-induced NF-kappaB activation.	51-57	cHSP60	Chaperonin 60	C0109272	T116|T123	Gene_or_gene_product	66-75	NF-kappaB	NF-kappa B	C0079904	T116|T129	Complex	2-19	dominant-negative	Dominant Negative	C1512032	T049	-734	Increase	Forward	TRUE	NA
11865	PC13_train	11801686.s8	In human vascular EC which express Toll-like receptor 4 (TLR4) mRNA and protein, nonsignaling TLR4 constructs that act as dominant negative blocked cHSP60-mediated NF-kappaB activation.	148-154	cHSP60	Chaperonin 60	C0109272	T116|T123	Gene_or_gene_product	164-173	NF-kappaB	NF-kappa B	C0079904	T116|T129	Complex	122-139	dominant negative	Dominant Negative	C1512032	T049	-645	Increase	Forward	TRUE	NA
11892	PC13_train	11836257.s3	We recently demonstrated that exogenously added HSP70 possesses potent cytokine activity, with the ability to bind with high affinity to the plasma membrane, elicit a rapid intracellular Ca(2+) flux, activate NF-kappaB, and up-regulate the expression of pro-inflammatory cytokines in human monocytes.	48-53	HSP70	Heat-Shock Proteins 70	C0243043	T116|T123	Gene_or_gene_product	187-193	Ca(2+)	Calcium ion	C0596235	T121|T196	Simple_chemical	54-63	possesses	possesses	C0850310	T048	-1000	Regulation	Forward	FALSE	NA
11893	PC13_train	11836257.s3	We recently demonstrated that exogenously added HSP70 possesses potent cytokine activity, with the ability to bind with high affinity to the plasma membrane, elicit a rapid intracellular Ca(2+) flux, activate NF-kappaB, and up-regulate the expression of pro-inflammatory cytokines in human monocytes.	48-53	HSP70	Heat-Shock Proteins 70	C0243043	T116|T123	Gene_or_gene_product	209-218	NF-kappaB	NF-kappa B	C0079904	T116|T129	Complex	54-63	possesses	possesses	C0850310	T048	-1000	Increase	Forward	FALSE	NA
11913	PC13_train	11847219.s8	SC58125, a PGHS-2-selective inhibitor, could attenuate the induction of mPGES, suggesting a dependence of this enzyme on PGHS-2 activity.	0-7	SC58125	SC 58125	C0291813	T109|T121	Simple_chemical	11-17	PGHS-2	cyclooxygenase 2	C0387583	T116|T126	Gene_or_gene_product	92-102	dependence	Dependence	C0439857	T048	-1000	Decrease	Forward	FALSE	NA
11915	PC13_train	11847219.s8	SC58125, a PGHS-2-selective inhibitor, could attenuate the induction of mPGES, suggesting a dependence of this enzyme on PGHS-2 activity.	0-7	SC58125	SC 58125	C0291813	T109|T121	Simple_chemical	72-77	mPGES	Microsomal Prostaglandin E Synthase Family	C4321492	T116|T126	Gene_or_gene_product	92-102	dependence	Dependence	C0439857	T048	-1000	Decrease	Forward	FALSE	NA
11918	PC13_train	11847219.s8	SC58125, a PGHS-2-selective inhibitor, could attenuate the induction of mPGES, suggesting a dependence of this enzyme on PGHS-2 activity.	72-77	mPGES	Microsomal Prostaglandin E Synthase Family	C4321492	T116|T126	Gene_or_gene_product	121-127	PGHS-2	cyclooxygenase 2	C0387583	T116|T126	Gene_or_gene_product	92-102	dependence	Dependence	C0439857	T048	-1000	Increase	Backward	FALSE	NA
11927	PC13_train	11909531.s8	In contrast, MyD88(S) behaves as a dominant-negative inhibitor of IL-1- and LPS-, but not TNF-induced, NF-kappaB activation.	13-21	MyD88(S)	Myeloid Differentiation Primary Response Protein Myd88	C2983365	T116	Gene_or_gene_product	103-112	NF-kappaB	NF-kappa B	C0079904	T116|T129	Complex	35-52	dominant-negative	Dominant Negative	C1512032	T049	-734	Decrease	Forward	FALSE	NA
11935	PC13_train	11909531.s8	In contrast, MyD88(S) behaves as a dominant-negative inhibitor of IL-1- and LPS-, but not TNF-induced, NF-kappaB activation.	66-70	IL-1	Interleukin-1	C0021755	T116|T129	Gene_or_gene_product	103-112	NF-kappaB	NF-kappa B	C0079904	T116|T129	Complex	35-52	dominant-negative	Dominant Negative	C1512032	T049	-734	Increase	Forward	TRUE	NA
